Season,name,position,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2019-20,Issa Diop,DEF,0,0,9,0,0.8,1,0,1.2,11.4,90,0,0,0,0,0,192561,1.0,1.0,0.0,2,14033,3904,4.3,1,0,47,2020-07-26 15:00:00,West Ham,4,4.0
2019-20,Jack Robinson,DEF,0,0,13,0,0.3,3,0,2.0,19.2,90,0,0,0,0,0,58392,1.0,3.0,0.0,1,907,6810,4.0,0,0,47,2020-07-26 15:00:00,Sheffield Utd,3,2.0
2019-20,Jack Stephens,DEF,0,0,11,0,2.0,1,0,1.7,14.6,90,0,0,0,0,0,173659,1.0,3.0,0.0,2,15371,3776,4.4,1,0,47,2020-07-26 15:00:00,Southampton,2,3.0
2019-20,David Luiz Moreira Marinho,DEF,0,0,6,0,0.6,2,0,3.8,17.6,90,0,0,0,0,0,391723,2.0,3.0,20.0,1,15453,5178,5.7,1,0,47,2020-07-26 15:00:00,Arsenal,4,2.0
2019-20,Jamal Lewis,DEF,0,0,11,0,0.3,5,0,1.7,16.2,90,0,0,0,0,0,19750,0.0,5.0,0.0,0,173,651,4.4,0,0,47,2020-07-26 15:00:00,Newcastle,1,3.0
2019-20,James Justin,DEF,0,0,14,0,12.3,2,0,4.2,30.0,90,0,0,0,0,0,38893,2.0,0.0,0.0,1,908,6424,4.7,1,0,47,2020-07-26 15:00:00,Leicester,1,1.0
2019-20,Andrew Robertson,DEF,1,0,22,0,29.5,1,0,6.2,28.0,90,0,0,0,0,0,1403234,3.0,1.0,4.0,5,46192,23135,7.0,0,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,Angelo Ogbonna,DEF,0,0,15,0,0.8,1,0,2.1,20.4,90,0,0,0,0,0,73816,1.0,1.0,0.0,2,6204,1549,4.5,1,0,47,2020-07-26 15:00:00,West Ham,4,4.0
2019-20,Antonio Rüdiger,DEF,0,0,24,1,1.0,0,0,2.3,20.0,90,0,0,0,0,0,51207,0.0,2.0,2.0,6,1693,1627,5.9,1,0,47,2020-07-26 15:00:00,Chelsea,2,1.0
2019-20,Aymeric Laporte,DEF,0,0,26,1,5.0,0,0,1.8,12.6,90,0,0,0,0,0,318208,0.0,5.0,0.0,6,37623,9270,6.3,1,0,47,2020-07-26 15:00:00,Man City,4,1.0
2019-20,Ben Davies,DEF,0,0,6,0,16.3,1,0,4.6,11.8,90,0,0,0,0,0,22976,1.0,1.0,18.0,2,3742,829,5.3,0,0,47,2020-07-26 15:00:00,Spurs,3,2.0
2019-20,Aaron Wan-Bissaka,DEF,0,1,26,1,8.8,0,0,3.0,20.8,90,0,0,0,0,0,1391007,2.0,0.0,0.0,7,11902,74849,5.5,0,0,47,2020-07-26 15:00:00,Man Utd,1,1.0
2019-20,Adam Masina,DEF,0,0,3,0,15.7,3,0,4.7,7.4,90,0,0,0,0,0,23761,2.0,3.0,24.0,1,137,2093,4.3,0,0,47,2020-07-26 15:00:00,Watford,2,4.0
2019-20,Adam Webster,DEF,0,0,11,0,0.8,1,0,1.9,18.4,90,0,0,0,0,0,39526,2.0,1.0,0.0,2,2982,1889,4.4,0,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Ainsley Maitland-Niles,DEF,0,0,15,0,22.5,2,0,6.3,19.2,90,0,0,0,0,0,167330,2.0,3.0,21.0,1,1577,1222,4.5,1,0,47,2020-07-26 15:00:00,Arsenal,4,2.0
2019-20,Ben Godfrey,DEF,0,0,13,0,0.1,5,0,3.1,30.4,90,0,0,0,0,0,12109,0.0,5.0,0.0,0,141,367,4.4,0,0,47,2020-07-26 15:00:00,Everton,1,3.0
2019-20,Chris Basham,DEF,0,0,15,0,14.5,2,0,5.3,38.0,79,0,0,0,0,0,151541,1.0,3.0,0.0,1,7032,6317,4.6,0,0,47,2020-07-26 15:00:00,Sheffield Utd,3,2.0
2019-20,Conor Coady,DEF,0,0,10,0,0.1,2,0,0.7,7.0,90,0,0,0,0,0,183389,0.0,2.0,0.0,1,3498,13592,5.1,0,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Craig Dawson,DEF,0,0,8,0,1.7,3,0,3.5,5.4,90,0,0,0,0,0,24978,2.0,3.0,28.0,0,664,2960,4.8,0,1,47,2020-07-26 15:00:00,West Ham,2,4.0
2019-20,César Azpilicueta,DEF,0,0,20,1,2.4,0,0,4.3,23.0,90,0,0,0,0,0,654198,0.0,2.0,18.0,5,21919,37252,6.1,1,1,47,2020-07-26 15:00:00,Chelsea,2,1.0
2019-20,Danny Rose,DEF,0,0,8,0,0.1,2,0,0.4,4.2,73,0,0,0,0,0,95629,3.0,1.0,0.0,1,281,577,5.3,1,0,47,2020-07-26 15:00:00,Watford,1,4.0
2019-20,Dan Burn,DEF,0,0,9,0,0.8,1,0,1.8,13.0,90,0,0,0,0,0,25090,2.0,1.0,4.0,2,4011,1060,4.5,0,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Christoph Zimmermann,DEF,0,0,6,0,0.0,5,0,2.4,23.6,90,0,0,0,0,0,2460,0.0,5.0,0.0,-1,54,31,4.4,0,1,47,2020-07-26 15:00:00,Norwich,1,4.0
2019-20,Christian Kabasele,DEF,0,0,18,0,0.7,3,0,2.1,20.6,90,0,0,0,0,0,34260,2.0,3.0,0.0,1,594,2227,4.3,0,0,47,2020-07-26 15:00:00,Watford,2,4.0
2019-20,Ben Johnson,DEF,0,0,15,0,21.6,1,0,4.0,18.6,90,0,0,0,0,0,170489,1.0,1.0,0.0,2,3274,2642,4.0,1,0,47,2020-07-26 15:00:00,West Ham,4,4.0
2019-20,Bernardo Fernandes da Silva Junior,DEF,0,0,3,0,1.2,0,0,0.7,5.8,17,0,0,0,0,0,8119,2.0,1.0,0.0,1,76,101,4.3,0,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Brandon Williams,DEF,0,2,27,1,3.7,0,0,3.0,23.8,90,0,0,0,0,0,362263,2.0,0.0,2.0,7,57096,8676,3.8,0,1,47,2020-07-26 15:00:00,Norwich,1,4.0
2019-20,Rob Holding,DEF,0,0,10,0,0.3,2,0,3.4,20.2,90,0,0,0,0,0,19087,2.0,3.0,13.0,0,3632,760,4.4,1,1,47,2020-07-26 15:00:00,Arsenal,4,2.0
2019-20,Romain Saïss,DEF,0,0,15,0,0.3,2,0,1.0,9.2,90,0,0,0,0,0,358738,0.0,2.0,0.0,1,3155,62581,4.7,0,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Ryan Bertrand,DEF,0,0,8,0,5.1,1,0,0.9,1.6,90,0,0,0,0,0,80617,1.0,3.0,2.0,2,7768,2213,4.8,1,0,47,2020-07-26 15:00:00,Leicester,2,1.0
2019-20,Ryan Fredericks,DEF,0,0,8,0,4.0,1,0,3.0,17.6,90,0,0,0,0,0,31093,1.0,1.0,8.0,1,143,4897,4.4,1,1,47,2020-07-26 15:00:00,West Ham,4,4.0
2019-20,Rúben Gonçalo Silva Nascimento Vinagre,DEF,0,0,-2,0,0.1,0,0,0.7,6.4,32,0,0,0,0,0,18649,0.0,2.0,0.0,1,636,971,4.1,0,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Scott Dann,DEF,0,0,11,0,10.7,1,0,3.8,9.2,90,0,0,0,0,0,17745,1.0,1.0,18.0,2,298,532,4.3,1,0,47,2020-07-26 15:00:00,Crystal Palace,2,3.0
2019-20,Sead Kolasinac,DEF,0,0,6,0,10.4,1,0,1.8,5.8,33,0,0,0,0,0,39698,2.0,3.0,2.0,1,1501,581,5.2,1,0,47,2020-07-26 15:00:00,Arsenal,4,2.0
2019-20,Seamus Coleman,DEF,0,0,10,0,2.3,2,0,2.8,6.8,57,0,0,0,0,0,89695,3.0,1.0,19.0,0,2009,1335,5.3,1,0,47,2020-07-26 15:00:00,Everton,4,3.0
2019-20,Serge Aurier,DEF,0,0,13,0,3.8,1,0,1.9,14.8,90,0,0,0,0,0,636404,1.0,1.0,0.0,2,85802,13595,5.1,0,0,47,2020-07-26 15:00:00,Spurs,3,2.0
2019-20,Jonathan Castro Otto,DEF,0,0,2,0,10.9,2,0,1.4,3.0,57,0,0,0,0,0,187343,0.0,2.0,0.0,0,18053,14246,5.5,0,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Phil Bardsley,DEF,0,0,10,0,12.1,2,0,2.3,11.2,90,0,0,0,0,0,196893,2.0,1.0,0.0,0,56321,4798,4.4,1,1,47,2020-07-26 15:00:00,Burnley,3,2.0
2019-20,Reece James,DEF,0,0,21,1,18.1,0,0,3.7,10.8,90,0,0,0,0,0,64916,0.0,2.0,8.0,6,5426,3981,4.9,1,0,47,2020-07-26 15:00:00,Chelsea,2,1.0
2019-20,Tyrick Mitchell,DEF,0,0,5,0,21.2,1,0,3.9,17.4,90,0,0,0,0,0,6861,1.0,1.0,0.0,1,538,251,4.0,1,1,47,2020-07-26 15:00:00,Crystal Palace,2,3.0
2019-20,Tyrone Mings,DEF,0,0,10,0,0.3,1,0,1.5,13.0,90,0,0,0,0,0,258981,1.0,1.0,2.0,2,29352,3922,4.4,0,0,47,2020-07-26 15:00:00,Aston Villa,4,4.0
2019-20,Victor Lindelöf,DEF,0,0,23,1,0.4,0,0,1.4,13.4,90,0,0,0,0,0,88818,2.0,0.0,0.0,5,1303,1724,5.3,0,1,47,2020-07-26 15:00:00,Man Utd,1,1.0
2019-20,Virgil van Dijk,DEF,0,1,26,0,2.6,1,1,9.2,53.6,90,0,0,0,0,0,3210350,3.0,1.0,36.0,9,28952,58713,6.5,0,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,Wes Morgan,DEF,0,0,15,0,0.2,2,0,0.8,8.2,90,0,0,0,0,0,49400,2.0,0.0,0.0,1,1844,748,4.1,1,0,47,2020-07-26 15:00:00,Leicester,1,1.0
2019-20,Willy Boly,DEF,0,0,20,0,1.2,2,0,4.7,25.4,90,0,0,0,0,0,295729,0.0,2.0,20.0,1,6103,18900,4.9,0,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Trent Alexander-Arnold,DEF,0,0,3,0,0.8,0,0,0.2,1.0,5,0,0,0,0,0,2952884,3.0,1.0,0.0,1,42550,63387,7.7,0,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,Tariq Lamptey,DEF,0,0,22,0,49.8,1,0,8.8,24.4,90,0,0,0,0,0,124169,2.0,1.0,14.0,2,14491,4156,4.1,0,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Timothy Fosu-Mensah,DEF,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,3177,2.0,0.0,0.0,1,318,791,4.5,0,0,47,2020-07-26 15:00:00,Man Utd,1,1.0
2019-20,Toby Alderweireld,DEF,0,0,9,0,0.3,1,0,2.1,13.8,90,0,0,0,0,0,390226,1.0,1.0,7.0,1,23361,4004,5.3,0,1,47,2020-07-26 15:00:00,Spurs,3,2.0
2019-20,Kevin Long,DEF,0,0,7,0,0.0,2,0,3.3,14.8,90,0,0,0,0,0,31339,2.0,1.0,18.0,1,6237,959,4.3,1,0,47,2020-07-26 15:00:00,Burnley,3,2.0
2019-20,Kieran Tierney,DEF,1,1,30,0,11.9,2,1,9.4,60.6,90,0,0,0,0,0,94051,2.0,3.0,21.0,11,18433,4408,5.3,1,0,47,2020-07-26 15:00:00,Arsenal,4,2.0
2019-20,Kortney Hause,DEF,0,0,5,0,0.0,1,0,0.7,7.2,14,0,0,0,0,0,7451,1.0,1.0,0.0,1,192,338,4.4,0,0,47,2020-07-26 15:00:00,Aston Villa,4,4.0
2019-20,Kurt Zouma,DEF,0,1,31,1,0.3,0,0,2.2,21.4,90,0,0,0,0,0,128161,0.0,2.0,0.0,7,4032,3155,4.7,1,0,47,2020-07-26 15:00:00,West Ham,2,4.0
2019-20,Kyle Walker-Peters,DEF,1,1,23,0,5.3,1,0,2.0,6.4,90,0,0,0,0,0,57539,1.0,3.0,8.0,6,4855,1032,4.4,1,0,47,2020-07-26 15:00:00,Southampton,2,3.0
2019-20,Kyle Walker,DEF,1,1,39,1,30.8,0,0,6.8,31.4,90,0,0,0,0,0,1019957,0.0,5.0,6.0,10,61062,13771,5.7,1,0,47,2020-07-26 15:00:00,Man City,4,1.0
2019-20,Lewis Dunk,DEF,0,0,12,0,10.2,1,0,2.9,18.8,90,0,0,0,0,0,944632,2.0,1.0,0.0,2,26808,19537,4.8,0,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Lucas Digne,DEF,0,0,20,0,38.3,2,0,6.5,24.4,70,0,0,0,0,0,1029200,3.0,1.0,2.0,1,45775,14192,5.9,1,0,47,2020-07-26 15:00:00,Everton,4,3.0
2019-20,Luke Thomas,DEF,0,0,17,0,57.8,1,0,8.2,22.0,87,0,0,0,0,0,86635,2.0,0.0,2.0,2,32533,5173,4.0,1,0,47,2020-07-26 15:00:00,Leicester,1,1.0
2019-20,Jonny Evans,DEF,0,0,-2,0,1.1,2,0,0.2,1.2,90,0,0,0,1,0,425296,2.0,0.0,0.0,-2,4624,29551,5.3,1,0,47,2020-07-26 15:00:00,Leicester,1,1.0
2019-20,Joseph Gomez,DEF,0,0,20,0,2.1,1,0,2.4,21.4,90,0,0,0,0,0,296053,3.0,1.0,0.0,2,12842,12655,5.3,0,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,João Pedro Cavaco Cancelo,DEF,0,0,24,1,23.6,0,0,4.6,8.4,90,0,0,0,0,0,63238,0.0,5.0,14.0,5,3470,901,5.1,1,1,47,2020-07-26 15:00:00,Man City,4,1.0
2019-20,Kelland Watts,DEF,0,0,3,0,0.0,1,0,0.2,2.0,16,0,0,0,0,0,17862,3.0,1.0,0.0,1,4336,1017,3.9,1,0,47,2020-07-26 15:00:00,Newcastle,1,3.0
2019-20,Marcos Alonso,DEF,1,2,32,1,14.1,0,0,6.9,16.8,90,0,0,0,0,0,233174,0.0,2.0,38.0,11,5995,6957,6.1,1,0,47,2020-07-26 15:00:00,Chelsea,2,1.0
2019-20,Michael Keane,DEF,0,0,18,0,1.7,3,0,4.6,40.6,90,0,0,0,0,0,187434,3.0,1.0,4.0,0,16494,2798,5.2,1,1,47,2020-07-26 15:00:00,Everton,4,3.0
2019-20,Neco Williams,DEF,0,0,14,0,7.7,1,0,2.4,11.6,84,0,0,0,0,0,41906,3.0,1.0,5.0,2,7753,2577,4.0,0,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,Matt Doherty,DEF,0,0,7,0,11.4,2,0,2.2,6.4,58,0,0,0,0,0,901612,0.0,2.0,4.0,0,23035,82311,6.5,0,0,47,2020-07-26 15:00:00,Spurs,1,2.0
2019-20,Matt Targett,DEF,0,0,7,0,0.9,1,0,1.6,14.8,90,0,0,0,0,0,85994,1.0,1.0,0.0,2,6597,2411,4.3,0,0,47,2020-07-26 15:00:00,Aston Villa,4,4.0
2019-20,Emerson Palmieri dos Santos,DEF,0,0,2,0,0.3,0,0,0.1,0.2,2,0,0,0,0,0,54100,3.0,5.0,0.0,1,142,279,5.4,0,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,César Azpilicueta,DEF,0,0,12,0,12.3,5,0,2.1,5.0,90,0,0,0,0,0,670964,3.0,5.0,4.0,0,24367,52846,6.1,0,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,Marcos Alonso,DEF,0,0,15,0,13.8,5,0,2.7,11.6,87,0,0,0,0,0,233415,3.0,5.0,2.0,0,2840,10267,6.1,0,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,Kurt Zouma,DEF,0,0,16,0,0.6,5,0,2.5,24.0,90,0,0,0,0,0,126411,3.0,5.0,0.0,0,2255,4368,4.7,0,0,46,2020-07-22 19:15:00,West Ham,1,4.0
2019-20,Joseph Gomez,DEF,0,0,12,0,0.6,3,0,1.4,13.8,90,0,0,0,0,0,292995,3.0,5.0,0.0,0,4137,15406,5.3,1,1,46,2020-07-22 19:15:00,Liverpool,1,1.0
2019-20,Trent Alexander-Arnold,DEF,1,3,40,0,30.4,3,1,11.0,72.8,90,0,0,0,0,0,2961882,3.0,5.0,7.0,13,8677,131448,7.7,1,0,46,2020-07-22 19:15:00,Liverpool,1,1.0
2019-20,Reece James,DEF,0,0,20,0,42.3,5,0,5.9,15.2,90,0,0,0,0,0,61635,3.0,5.0,1.0,0,863,8003,4.9,0,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,Andrew Robertson,DEF,1,1,33,0,37.9,3,0,7.6,35.8,90,0,0,0,0,0,1359409,3.0,5.0,2.0,5,30123,14239,7.0,1,0,46,2020-07-22 19:15:00,Liverpool,1,1.0
2019-20,Antonio Rüdiger,DEF,0,0,15,0,0.7,5,0,1.1,10.4,90,0,0,0,0,0,50506,3.0,5.0,0.0,0,1237,1504,5.9,0,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,Virgil van Dijk,DEF,0,0,9,0,0.7,3,0,1.9,11.2,90,0,0,0,0,0,3239360,3.0,5.0,7.0,1,11350,68740,6.5,1,0,46,2020-07-22 19:15:00,Liverpool,1,1.0
2019-20,Aaron Cresswell,DEF,0,0,12,0,2.4,1,0,0.6,3.6,74,0,0,0,0,0,121786,1.0,1.0,0.0,2,3995,7045,4.5,0,0,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,Aaron Wan-Bissaka,DEF,0,0,5,0,12.2,0,0,2.4,12.0,45,0,0,0,0,0,1501045,1.0,1.0,0.0,1,39333,35909,5.5,1,0,46,2020-07-22 17:00:00,Man Utd,4,1.0
2019-20,Angelo Ogbonna,DEF,0,0,10,0,0.1,1,0,2.5,20.4,90,0,0,0,0,0,66617,1.0,1.0,4.0,2,621,1224,4.5,0,0,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,Arthur Masuaku,DEF,0,0,3,0,0.8,0,0,0.8,6.8,15,0,0,0,0,0,33134,1.0,1.0,0.0,0,196,438,4.1,0,1,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,Ben Johnson,DEF,0,0,6,0,2.4,1,0,1.9,15.6,90,0,0,0,0,0,166729,1.0,1.0,1.0,2,540,2115,4.0,0,0,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,Brandon Williams,DEF,0,0,19,0,20.4,1,0,4.1,14.8,90,0,0,0,0,0,207401,1.0,1.0,6.0,2,2553,15171,3.9,1,0,46,2020-07-22 17:00:00,Norwich,4,4.0
2019-20,Harry Maguire,DEF,0,0,16,0,11.8,1,0,3.1,17.6,90,0,0,0,0,0,870790,1.0,1.0,2.0,2,12460,11324,5.3,1,0,46,2020-07-22 17:00:00,Man Utd,4,1.0
2019-20,Issa Diop,DEF,0,0,15,0,10.8,1,0,2.4,12.8,90,0,0,0,0,0,175525,1.0,1.0,0.0,2,3974,4181,4.3,0,0,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,Victor Lindelöf,DEF,0,0,14,0,1.4,1,0,1.1,9.4,90,0,0,0,0,0,89819,1.0,1.0,0.0,2,3731,611,5.3,1,0,46,2020-07-22 17:00:00,Man Utd,4,1.0
2019-20,Timothy Fosu-Mensah,DEF,0,0,-3,0,1.6,1,0,0.1,0.0,45,0,0,0,0,0,5139,1.0,1.0,4.0,0,3866,249,4.5,1,1,46,2020-07-22 17:00:00,Man Utd,4,1.0
2019-20,Matt Targett,DEF,0,0,16,1,0.9,0,0,1.5,9.8,90,0,0,0,0,0,80585,0.0,1.0,4.0,5,1252,2270,4.3,1,1,46,2020-07-21 19:15:00,Aston Villa,2,4.0
2019-20,Rob Holding,DEF,0,0,15,0,2.1,1,0,2.4,22.2,90,0,0,0,0,0,14952,0.0,1.0,0.0,2,2426,408,4.4,0,0,46,2020-07-21 19:15:00,Arsenal,4,2.0
2019-20,David Luiz Moreira Marinho,DEF,0,0,4,0,0.4,1,0,0.8,7.8,59,0,0,0,0,0,379228,0.0,1.0,0.0,1,11295,2115,5.7,0,0,46,2020-07-21 19:15:00,Arsenal,4,2.0
2019-20,Kieran Tierney,DEF,0,0,6,0,2.2,0,0,1.1,4.4,30,0,0,0,0,0,78090,0.0,1.0,4.0,1,20687,1300,5.3,0,0,46,2020-07-21 19:15:00,Arsenal,4,2.0
2019-20,Cédric Soares,DEF,0,0,9,0,13.8,1,0,1.6,2.6,78,0,0,0,0,0,23715,0.0,1.0,0.0,2,3369,556,4.8,0,0,46,2020-07-21 19:15:00,Arsenal,4,2.0
2019-20,Sead Kolasinac,DEF,0,0,12,0,4.2,1,0,2.4,14.0,90,0,0,0,0,0,38482,0.0,1.0,6.0,1,847,336,5.2,0,1,46,2020-07-21 19:15:00,Arsenal,4,2.0
2019-20,Tyrone Mings,DEF,1,3,36,1,10.1,0,0,5.0,37.6,90,0,0,0,0,0,222323,0.0,1.0,2.0,12,2762,3478,4.4,1,0,46,2020-07-21 19:15:00,Aston Villa,2,4.0
2019-20,Frédéric Guilbert,DEF,0,0,21,1,1.2,0,0,3.4,12.4,65,0,0,0,0,0,29358,0.0,1.0,20.0,6,38,373,4.3,1,0,46,2020-07-21 19:15:00,Aston Villa,2,4.0
2019-20,Ahmed El Mohamady,DEF,0,0,4,0,14.4,0,0,1.9,4.8,24,0,0,0,0,0,84828,0.0,1.0,0.0,1,3282,1698,4.1,1,0,46,2020-07-21 19:15:00,Aston Villa,2,4.0
2019-20,Ezri Konsa Ngoyo,DEF,0,1,24,1,10.4,0,0,4.0,25.4,90,0,0,0,0,0,11451,0.0,1.0,4.0,7,2667,290,4.3,1,0,46,2020-07-21 19:15:00,Aston Villa,2,4.0
2019-20,Craig Dawson,DEF,0,0,10,0,0.0,4,0,1.7,14.6,90,0,0,0,0,0,27769,4.0,0.0,2.0,0,614,3758,4.8,1,0,46,2020-07-21 17:00:00,West Ham,1,4.0
2019-20,Adam Masina,DEF,0,0,3,0,0.0,0,0,0.1,1.0,3,0,0,0,0,0,26887,4.0,0.0,0.0,1,135,2660,4.3,1,0,46,2020-07-21 17:00:00,Watford,1,4.0
2019-20,João Pedro Cavaco Cancelo,DEF,0,0,33,1,29.8,0,0,8.5,27.6,90,0,0,0,0,0,59678,4.0,0.0,28.0,6,528,1038,5.1,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Francisco Femenía Far,DEF,0,0,13,0,1.4,4,0,2.4,22.8,90,0,0,0,0,0,68035,4.0,0.0,0.0,0,971,5017,4.2,1,0,46,2020-07-21 17:00:00,Watford,1,4.0
2019-20,Christian Kabasele,DEF,0,0,10,0,0.1,4,0,2.3,23.0,90,0,0,0,0,0,36688,4.0,0.0,0.0,0,298,2467,4.3,1,0,46,2020-07-21 17:00:00,Watford,1,4.0
2019-20,Kyle Walker,DEF,1,2,36,1,21.7,0,0,4.9,27.4,63,0,0,0,0,0,956593,4.0,0.0,0.0,11,20647,17589,5.6,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Oleksandr Zinchenko,DEF,0,0,6,0,30.0,0,0,4.4,11.6,26,0,0,0,0,0,183009,4.0,0.0,2.0,1,1339,2658,5.2,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,John Stones,DEF,0,0,3,0,0.3,0,0,0.5,4.8,16,0,0,0,0,0,76571,4.0,0.0,0.0,1,1204,541,5.3,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Eric Garcia,DEF,0,0,25,1,3.7,0,0,2.1,14.8,90,0,0,0,0,0,59855,4.0,0.0,2.0,6,4576,5493,4.5,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Aymeric Laporte,DEF,0,0,34,1,3.7,0,1,7.8,41.4,73,0,0,0,0,0,278902,4.0,0.0,33.0,12,9675,13664,6.3,0,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Jonathan Castro Otto,DEF,0,1,28,1,3.9,0,1,6.2,37.2,90,0,0,0,0,0,188745,0.0,2.0,21.0,13,16555,7536,5.5,1,0,46,2020-07-20 19:15:00,Wolves,3,2.0
2019-20,Scott Dann,DEF,0,0,18,0,0.2,2,0,1.4,14.2,90,0,0,0,0,0,18178,0.0,2.0,0.0,1,248,373,4.3,0,0,46,2020-07-20 19:15:00,Crystal Palace,2,3.0
2019-20,Joel Ward,DEF,0,0,10,0,10.8,2,0,3.0,17.4,90,0,0,0,0,0,114280,0.0,2.0,2.0,1,1627,3185,4.3,0,0,46,2020-07-20 19:15:00,Crystal Palace,2,3.0
2019-20,Conor Coady,DEF,0,0,18,1,0.0,0,0,0.6,6.4,90,0,0,0,0,0,202327,0.0,2.0,0.0,5,13749,3334,5.1,1,1,46,2020-07-20 19:15:00,Wolves,3,2.0
2019-20,Matt Doherty,DEF,1,3,42,1,14.5,0,0,4.9,28.2,90,0,0,0,0,0,1046635,0.0,2.0,6.0,12,64181,15253,6.5,1,0,46,2020-07-20 19:15:00,Spurs,3,2.0
2019-20,Willy Boly,DEF,0,0,26,1,0.8,0,0,3.3,12.6,90,0,0,0,0,0,330382,0.0,2.0,20.0,6,16235,4489,4.9,1,0,46,2020-07-20 19:15:00,Wolves,3,2.0
2019-20,Tyrick Mitchell,DEF,0,0,11,0,26.6,2,0,4.1,12.4,90,0,0,0,0,0,6276,0.0,2.0,2.0,1,377,158,4.0,0,0,46,2020-07-20 19:15:00,Crystal Palace,2,3.0
2019-20,Mamadou Sakho,DEF,0,0,4,0,0.0,0,0,0.6,6.4,22,0,0,0,0,0,7651,0.0,2.0,0.0,1,407,141,5.0,0,0,46,2020-07-20 19:15:00,Crystal Palace,2,3.0
2019-20,Adam Webster,DEF,0,0,22,1,1.9,0,0,3.9,21.6,90,0,0,0,0,0,39000,0.0,0.0,15.0,5,4574,1306,4.4,1,1,46,2020-07-20 17:00:00,Brighton,3,3.0
2019-20,Federico Fernández,DEF,0,0,23,1,0.0,0,0,2.0,20.2,90,0,0,0,0,0,240376,0.0,0.0,0.0,6,6018,12290,4.6,0,0,46,2020-07-20 17:00:00,Newcastle,3,3.0
2019-20,Dan Burn,DEF,0,3,32,1,3.9,0,0,3.2,26.4,90,0,0,0,0,0,21474,0.0,0.0,2.0,9,2089,452,4.5,1,0,46,2020-07-20 17:00:00,Brighton,3,3.0
2019-20,Chris Basham,DEF,0,0,21,0,12.8,1,0,3.6,18.8,82,0,0,0,0,0,155549,1.0,0.0,4.0,2,7943,4378,4.6,1,0,46,2020-07-20 17:00:00,Sheffield Utd,3,2.0
2019-20,George Baldock,DEF,0,0,13,0,31.8,1,0,5.1,15.6,90,0,0,0,0,0,904095,1.0,0.0,4.0,2,28970,12717,5.0,1,0,46,2020-07-20 17:00:00,Sheffield Utd,3,2.0
2019-20,Enda Stevens,DEF,0,0,13,0,17.3,1,0,5.0,11.8,90,0,0,0,0,0,362436,1.0,0.0,21.0,2,44412,6665,5.2,1,0,46,2020-07-20 17:00:00,Sheffield Utd,3,2.0
2019-20,Danny Rose,DEF,0,0,23,1,14.9,0,0,3.3,18.4,90,0,0,0,0,0,95981,0.0,0.0,0.0,5,299,629,5.3,0,1,46,2020-07-20 17:00:00,Watford,3,4.0
2019-20,Emil Krafth,DEF,0,0,22,1,0.5,0,0,2.7,26.2,90,0,0,0,0,0,5559,0.0,0.0,0.0,6,236,107,4.3,0,0,46,2020-07-20 17:00:00,Newcastle,3,3.0
2019-20,Tariq Lamptey,DEF,0,0,23,1,1.8,0,0,1.0,6.4,85,0,0,0,0,0,107129,0.0,0.0,2.0,6,10033,2881,4.1,1,0,46,2020-07-20 17:00:00,Brighton,3,3.0
